"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","0","","shoppingListService","","shoppingListService aggregateIngredients handles ingredients without unit","","shoppingListService aggregateIngredients handles ingredients without unit",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","15","","AddRecipeModal Component","","AddRecipeModal Component should not add empty common ingredient","","AddRecipeModal Component should not add empty common ingredient",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","2","","useRecipeModals hook","","useRecipeModals hook Detail Modal should close detail modal and clear selected recipe","","useRecipeModals hook Detail Modal should close detail modal and clear selected recipe",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","3","","mealPlanService","","mealPlanService getMealPlan should throw on network error","","mealPlanService getMealPlan should throw on network error",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","12","","RecipeDetailModal Component","","RecipeDetailModal Component should render all common ingredients in list","","RecipeDetailModal Component should render all common ingredients in list",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","60","","useShoppingList","","useShoppingList week navigation regenerates list when weekStart changes","","useShoppingList week navigation regenerates list when weekStart changes",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","64","","EditRecipeModal Component","","EditRecipeModal Component should handle changing ingredient quantity field","","EditRecipeModal Component should handle changing ingredient quantity field",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","23","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle recipes without images gracefully","","MealPlanner Meal Plan Navigation and Display should handle recipes without images gracefully",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","3","","WeekNavigator","","WeekNavigator should render two navigation buttons","","WeekNavigator should render two navigation buttons",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","30","","AddRecipeModal Component","","AddRecipeModal Component should not add whitespace-only common ingredient","","AddRecipeModal Component should not add whitespace-only common ingredient",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","56","","useRecipes hook","","useRecipes hook addRecipe should return false and log error when adding recipe fails","","useRecipes hook addRecipe should return false and log error when adding recipe fails",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","73","","ShoppingList Component","","ShoppingList Component handles quantity editing with only quantity change","","ShoppingList Component handles quantity editing with only quantity change",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","19","","ConfirmationPopup Component","","ConfirmationPopup Component should call onCancel when clicking outside the popup","","ConfirmationPopup Component should call onCancel when clicking outside the popup",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","13","","Categories Component","","Categories Component calls onCategoryClick for all category buttons","","Categories Component calls onCategoryClick for all category buttons",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","59","","useRecipes hook","","useRecipes hook deleteRecipe should return false and log error when deleting recipe fails","","useRecipes hook deleteRecipe should return false and log error when deleting recipe fails",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","4","","RecipeGrid Component","","RecipeGrid Component filters recipes based on search query","","RecipeGrid Component filters recipes based on search query",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","40","","Recipes Component","","Recipes Component Search Functionality should render search input","","Recipes Component Search Functionality should render search input",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","5","","RecipeCard","","RecipeCard Rendering should display recipe name","","RecipeCard Rendering should display recipe name",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","48","","TopBar Component","","TopBar Component renders the TopBar component with default props","","TopBar Component renders the TopBar component with default props",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","0","","getMonday","","getMonday should return Monday when date is Saturday","","getMonday should return Monday when date is Saturday",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","152","","Recipes Component","","Recipes Component Delete Recipe Functionality should handle API errors when deleting a recipe","","Recipes Component Delete Recipe Functionality should handle API errors when deleting a recipe",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","7","","RecipeSelectorModal","","RecipeSelectorModal should render when isOpen is true","","RecipeSelectorModal should render when isOpen is true",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","37","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should add meal plan entry when recipe is selected from modal","","MealPlanner Meal Plan Navigation and Display should add meal plan entry when recipe is selected from modal",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","67","","AddRecipeModal Component","","AddRecipeModal Component should submit form with valid data","","AddRecipeModal Component should submit form with valid data",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","0","","recipeService","","recipeService updateRecipe should handle server errors when updating","","recipeService updateRecipe should handle server errors when updating",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","55","","getMonday","","useMealPlanner should handle error when removing entry fails","","useMealPlanner should handle error when removing entry fails",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","13","","RecipeCard","","RecipeCard Rendering should display portions correctly for multiple portions","","RecipeCard Rendering should display portions correctly for multiple portions",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","41","","ShoppingList Component","","ShoppingList Component displays common ingredients in separate section","","ShoppingList Component displays common ingredients in separate section",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","12","","AddRecipeModal Component","","AddRecipeModal Component should not render when isOpen is false","","AddRecipeModal Component should not render when isOpen is false",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","167","","EditRecipeModal Component","","EditRecipeModal Component allows adding common ingredients","","EditRecipeModal Component allows adding common ingredients",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","0","","recipeService","","recipeService addRecipe should throw error when response is not ok","","recipeService addRecipe should throw error when response is not ok",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","37","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle multiple entries for same day","","MealPlanner Meal Plan Navigation and Display should handle multiple entries for same day",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","65","","AddRecipeModal Component","","AddRecipeModal Component should remove a common ingredient","","AddRecipeModal Component should remove a common ingredient",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","47","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle opening detail modal when meal clicked","","MealPlanner Meal Plan Navigation and Display should handle opening detail modal when meal clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService Error Logging should log different messages for getAllRecipes and getRecipeById","","recipeService Error Logging should log different messages for getAllRecipes and getRecipeById",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","23","","Recipes Component","","Recipes Component Successful Data Fetching should display correct portions text for singular and plural","","Recipes Component Successful Data Fetching should display correct portions text for singular and plural",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","34","","QuickActions Component","","QuickActions Component renders action icons","","QuickActions Component renders action icons",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","27","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should persist meal plan state when interacting with UI","","MealPlanner Meal Plan Navigation and Display should persist meal plan state when interacting with UI",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","177","","EditRecipeModal Component","","EditRecipeModal Component allows editing instructions","","EditRecipeModal Component allows editing instructions",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","57","","EditRecipeModal Component","","EditRecipeModal Component filters out empty ingredients before submission","","EditRecipeModal Component filters out empty ingredients before submission",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","1","","useRecipeModals hook","","useRecipeModals hook Multiple operations should handle opening multiple modals independently","","useRecipeModals hook Multiple operations should handle opening multiple modals independently",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","112","","ShoppingList Component","","ShoppingList Component changes range when range button is clicked","","ShoppingList Component changes range when range button is clicked",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","54","","useShoppingList","","useShoppingList fetching and aggregating data filters meals for first-half range","","useShoppingList fetching and aggregating data filters meals for first-half range",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","16","","RecipeDetailModal Component","","RecipeDetailModal Component should display dinner emoji for dinner category","","RecipeDetailModal Component should display dinner emoji for dinner category",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients deduplicates common ingredients","","shoppingListService aggregateIngredients deduplicates common ingredients",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","4","","RecipeCard","","RecipeCard Rendering should display prep time","","RecipeCard Rendering should display prep time",""
"passed","Thu May 14 21:09:29 UTC 2026","Thu May 14 21:09:29 UTC 2026","66","","EditRecipeModal Component","","EditRecipeModal Component allows editing portions","","EditRecipeModal Component allows editing portions",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","37","","recipeService","","recipeService getAllRecipes should throw error when response is not ok","","recipeService getAllRecipes should throw error when response is not ok",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","51","","AddRecipeModal Component","","AddRecipeModal Component should prevent form submission without preventDefault","","AddRecipeModal Component should prevent form submission without preventDefault",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","46","","Recipes Component","","Recipes Component Integration Tests should handle rapid recipe filtering and searching","","Recipes Component Integration Tests should handle rapid recipe filtering and searching",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","1","","shoppingListService","","shoppingListService aggregateIngredients aggregates common ingredients","","shoppingListService aggregateIngredients aggregates common ingredients",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","38","","Recipes Component","","Recipes Component Recipe Detail Modal should open detail modal when a recipe card is clicked","","Recipes Component Recipe Detail Modal should open detail modal when a recipe card is clicked",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","18","","CalendarGrid","","CalendarGrid should call onCellClick when an empty cell is clicked","","CalendarGrid should call onCellClick when an empty cell is clicked",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService getAllRecipes should handle empty recipes array","","recipeService getAllRecipes should handle empty recipes array",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","53","","TopBar Component","","TopBar Component works without optional callback props","","TopBar Component works without optional callback props",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","21","","RecipeDetailModal Component","","RecipeDetailModal Component should display common ingredients section when present","","RecipeDetailModal Component should display common ingredients section when present",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","10","","RecipeDetailModal Component","","RecipeDetailModal Component should handle case-insensitive category emoji mapping","","RecipeDetailModal Component should handle case-insensitive category emoji mapping",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","64","","Recipes Component","","Recipes Component Search Functionality should show no results message when no recipes match","","Recipes Component Search Functionality should show no results message when no recipes match",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","67","","ShoppingList Component","","ShoppingList Component handles week navigation","","ShoppingList Component handles week navigation",""
"passed","Thu May 14 21:09:26 UTC 2026","Thu May 14 21:09:26 UTC 2026","30","","AddRecipeModal Component","","AddRecipeModal Component should update main ingredient unit","","AddRecipeModal Component should update main ingredient unit",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","93","","App Component","","App Component renders correct content for each section","","App Component renders correct content for each section",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","61","","useRecipes hook","","useRecipes hook updateRecipe should update a recipe successfully","","useRecipes hook updateRecipe should update a recipe successfully",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","13","","Recipes Component","","Recipes Component Error Handling should log error to console when fetch fails","","Recipes Component Error Handling should log error to console when fetch fails",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","97","","ShoppingList Component","","ShoppingList Component handles quantity input blur event","","ShoppingList Component handles quantity input blur event",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","26","","CalendarGrid","","CalendarGrid should render meal slot labels","","CalendarGrid should render meal slot labels",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","1","","recipeService","","recipeService updateRecipe should update a recipe successfully","","recipeService updateRecipe should update a recipe successfully",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","93","","ShoppingList Component","","ShoppingList Component calls updateItem when quantity is edited","","ShoppingList Component calls updateItem when quantity is edited",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","21","","ShoppingList Component","","ShoppingList Component shows only common ingredients section when no main ingredients","","ShoppingList Component shows only common ingredients section when no main ingredients",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","53","","Recipes Component","","Recipes Component Search Functionality should display filtered results when searching","","Recipes Component Search Functionality should display filtered results when searching",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","8","","Categories Component","","Categories Component has proper category structure with content and count","","Categories Component has proper category structure with content and count",""
"passed","Thu May 14 21:09:34 UTC 2026","Thu May 14 21:09:34 UTC 2026","7","","RecipeGrid Component","","RecipeGrid Component passes correct props to RecipeCard","","RecipeGrid Component passes correct props to RecipeCard",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","1","","useRecipeModals hook","","useRecipeModals hook Edge cases should handle recipe with minimal data","","useRecipeModals hook Edge cases should handle recipe with minimal data",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","6","","RecipeSelectorModal","","RecipeSelectorModal should filter recipes by search query","","RecipeSelectorModal should filter recipes by search query",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","0","","shoppingListService","","shoppingListService aggregateIngredients handles recipes with empty ingredient arrays","","shoppingListService aggregateIngredients handles recipes with empty ingredient arrays",""
"passed","Thu May 14 21:09:31 UTC 2026","Thu May 14 21:09:31 UTC 2026","36","","App Component","","App Component handles mobile menu toggle","","App Component handles mobile menu toggle",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","33","","Recipes Component","","Recipes Component Delete Recipe Functionality should handle delete confirmation without recipe ID","","Recipes Component Delete Recipe Functionality should handle delete confirmation without recipe ID",""
"passed","Thu May 14 21:09:32 UTC 2026","Thu May 14 21:09:32 UTC 2026","39","","ShoppingList Component","","ShoppingList Component changes range without items regenerating","","ShoppingList Component changes range without items regenerating",""
"passed","Thu May 14 21:09:30 UTC 2026","Thu May 14 21:09:30 UTC 2026","0","","shoppingListService","","shoppingListService aggregateIngredients handles recipes with undefined main_ingredients array","","shoppingListService aggregateIngredients handles recipes with undefined main_ingredients array",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","53","","getMonday","","useMealPlanner should reload meal plan after adding entry","","useMealPlanner should reload meal plan after adding entry",""
"passed","Thu May 14 21:09:25 UTC 2026","Thu May 14 21:09:25 UTC 2026","152","","Recipes Component","","Recipes Component Search Functionality should handle search form submission","","Recipes Component Search Functionality should handle search form submission",""
"passed","Thu May 14 21:09:28 UTC 2026","Thu May 14 21:09:28 UTC 2026","22","","MealPlanner","","MealPlanner Meal Plan Navigation and Display should handle adding recipe with immediate feedback","","MealPlanner Meal Plan Navigation and Display should handle adding recipe with immediate feedback",""
"passed","Thu May 14 21:09:33 UTC 2026","Thu May 14 21:09:33 UTC 2026","3","","useRecipeModals hook","","useRecipeModals hook State persistence should maintain state across multiple operations","","useRecipeModals hook State persistence should maintain state across multiple operations",""
